"","ID","NPGS site","variable","emission","year","value"
"5345",27,"Texas, Brownwood","bioc_10","SSP126","2061-2080",29.839999961853
"5346",27,"Texas, Brownwood","bioc_11","SSP126","2061-2080",10.5300001144409
"5347",27,"Texas, Brownwood","bioc_13","SSP126","2061-2080",97.4
"5348",27,"Texas, Brownwood","bioc_14","SSP126","2061-2080",32.6
"5349",27,"Texas, Brownwood","bioc_16","SSP126","2061-2080",244.4
"5350",27,"Texas, Brownwood","bioc_17","SSP126","2061-2080",109.2
"5351",27,"Texas, Brownwood","bioc_18","SSP126","2061-2080",193.6
"5352",27,"Texas, Brownwood","bioc_19","SSP126","2061-2080",117.3
"5353",27,"Texas, Brownwood","bioc_5","SSP126","2081-2100",37.6299995422363
"5354",27,"Texas, Brownwood","bioc_6","SSP126","2081-2100",1.71000000834465
"5355",27,"Texas, Brownwood","bioc_8","SSP126","2081-2100",24.789999961853
"5356",27,"Texas, Brownwood","bioc_9","SSP126","2081-2100",10.3500000953674
"5357",27,"Texas, Brownwood","bioc_10","SSP126","2081-2100",29.8800001144409
"5358",27,"Texas, Brownwood","bioc_11","SSP126","2081-2100",10.4400000572205
"5359",27,"Texas, Brownwood","bioc_13","SSP126","2081-2100",96.6
"5360",27,"Texas, Brownwood","bioc_14","SSP126","2081-2100",31.4
"5361",27,"Texas, Brownwood","bioc_16","SSP126","2081-2100",242
"5362",27,"Texas, Brownwood","bioc_17","SSP126","2081-2100",106.4
"5363",27,"Texas, Brownwood","bioc_18","SSP126","2081-2100",190.3
"5364",27,"Texas, Brownwood","bioc_19","SSP126","2081-2100",115.8
"5365",27,"Texas, Brownwood","bioc_5","SSP245","2021-2040",37.0600002288818
"5366",27,"Texas, Brownwood","bioc_6","SSP245","2021-2040",1.24000000953674
"5367",27,"Texas, Brownwood","bioc_8","SSP245","2021-2040",24.3200000762939
"5368",27,"Texas, Brownwood","bioc_9","SSP245","2021-2040",9.93999996185303
"5369",27,"Texas, Brownwood","bioc_10","SSP245","2021-2040",29.4100002288818
"5370",27,"Texas, Brownwood","bioc_11","SSP245","2021-2040",9.98000001907349
"5371",27,"Texas, Brownwood","bioc_13","SSP245","2021-2040",95.8
"5372",27,"Texas, Brownwood","bioc_14","SSP245","2021-2040",30.9
"5373",27,"Texas, Brownwood","bioc_16","SSP245","2021-2040",235.6
"5374",27,"Texas, Brownwood","bioc_17","SSP245","2021-2040",105.9
"5375",27,"Texas, Brownwood","bioc_18","SSP245","2021-2040",188.7
"5376",27,"Texas, Brownwood","bioc_19","SSP245","2021-2040",113.6
"5377",27,"Texas, Brownwood","bioc_5","SSP245","2041-2060",37.8300003051758
"5378",27,"Texas, Brownwood","bioc_6","SSP245","2041-2060",1.88999999761581
"5379",27,"Texas, Brownwood","bioc_8","SSP245","2041-2060",25.1099998474121
"5380",27,"Texas, Brownwood","bioc_9","SSP245","2041-2060",10.6100001335144
"5381",27,"Texas, Brownwood","bioc_10","SSP245","2041-2060",30.110000038147
"5382",27,"Texas, Brownwood","bioc_11","SSP245","2041-2060",10.6199999809265
"5383",27,"Texas, Brownwood","bioc_13","SSP245","2041-2060",97.1
"5384",27,"Texas, Brownwood","bioc_14","SSP245","2041-2060",32.2
"5385",27,"Texas, Brownwood","bioc_16","SSP245","2041-2060",241.3
"5386",27,"Texas, Brownwood","bioc_17","SSP245","2041-2060",109.3
"5387",27,"Texas, Brownwood","bioc_18","SSP245","2041-2060",190.1
"5388",27,"Texas, Brownwood","bioc_19","SSP245","2041-2060",114.8
"5389",27,"Texas, Brownwood","bioc_5","SSP245","2061-2080",38.6300003051758
"5390",27,"Texas, Brownwood","bioc_6","SSP245","2061-2080",2.41000000238419
"5391",27,"Texas, Brownwood","bioc_8","SSP245","2061-2080",25.7399997711182
"5392",27,"Texas, Brownwood","bioc_9","SSP245","2061-2080",11.0499999046326
"5393",27,"Texas, Brownwood","bioc_10","SSP245","2061-2080",30.8099998474121
"5394",27,"Texas, Brownwood","bioc_11","SSP245","2061-2080",11.0900000572205
"5395",27,"Texas, Brownwood","bioc_13","SSP245","2061-2080",94.4
"5396",27,"Texas, Brownwood","bioc_14","SSP245","2061-2080",32
"5397",27,"Texas, Brownwood","bioc_16","SSP245","2061-2080",234.5
"5398",27,"Texas, Brownwood","bioc_17","SSP245","2061-2080",107.3
"5399",27,"Texas, Brownwood","bioc_18","SSP245","2061-2080",188.3
"5400",27,"Texas, Brownwood","bioc_19","SSP245","2061-2080",116.3
"5401",27,"Texas, Brownwood","bioc_5","SSP245","2081-2100",38.7300003051758
"5402",27,"Texas, Brownwood","bioc_6","SSP245","2081-2100",2.78000001907349
"5403",27,"Texas, Brownwood","bioc_8","SSP245","2081-2100",26.460000038147
"5404",27,"Texas, Brownwood","bioc_9","SSP245","2081-2100",11.2800002098083
"5405",27,"Texas, Brownwood","bioc_10","SSP245","2081-2100",31.1
"5406",27,"Texas, Brownwood","bioc_11","SSP245","2081-2100",11.45
"5407",27,"Texas, Brownwood","bioc_13","SSP245","2081-2100",94.4
"5408",27,"Texas, Brownwood","bioc_14","SSP245","2081-2100",31.8
"5409",27,"Texas, Brownwood","bioc_16","SSP245","2081-2100",236.3
"5410",27,"Texas, Brownwood","bioc_17","SSP245","2081-2100",107.9
"5411",27,"Texas, Brownwood","bioc_18","SSP245","2081-2100",191.1
"5412",27,"Texas, Brownwood","bioc_19","SSP245","2081-2100",115.2
"5413",27,"Texas, Brownwood","bioc_5","SSP370","2021-2040",37.1699996948242
"5414",27,"Texas, Brownwood","bioc_6","SSP370","2021-2040",1.26999999880791
"5415",27,"Texas, Brownwood","bioc_8","SSP370","2021-2040",24.2999998092651
"5416",27,"Texas, Brownwood","bioc_9","SSP370","2021-2040",9.97000007629395
"5417",27,"Texas, Brownwood","bioc_10","SSP370","2021-2040",29.410000038147
"5418",27,"Texas, Brownwood","bioc_11","SSP370","2021-2040",9.96000003814697
"5419",27,"Texas, Brownwood","bioc_13","SSP370","2021-2040",94.1
"5420",27,"Texas, Brownwood","bioc_14","SSP370","2021-2040",31.5
"5421",27,"Texas, Brownwood","bioc_16","SSP370","2021-2040",239.1
"5422",27,"Texas, Brownwood","bioc_17","SSP370","2021-2040",106.7
"5423",27,"Texas, Brownwood","bioc_18","SSP370","2021-2040",191
"5424",27,"Texas, Brownwood","bioc_19","SSP370","2021-2040",113.8
"5425",27,"Texas, Brownwood","bioc_5","SSP370","2041-2060",38.0399993896484
"5426",27,"Texas, Brownwood","bioc_6","SSP370","2041-2060",2.03999997377396
"5427",27,"Texas, Brownwood","bioc_8","SSP370","2041-2060",25.3799999237061
"5428",27,"Texas, Brownwood","bioc_9","SSP370","2041-2060",10.7200002670288
"5429",27,"Texas, Brownwood","bioc_10","SSP370","2041-2060",30.3400001525879
"5430",27,"Texas, Brownwood","bioc_11","SSP370","2041-2060",10.7599998474121
"5431",27,"Texas, Brownwood","bioc_13","SSP370","2041-2060",96.9
"5432",27,"Texas, Brownwood","bioc_14","SSP370","2041-2060",31.3
"5433",27,"Texas, Brownwood","bioc_16","SSP370","2041-2060",240.8
"5434",27,"Texas, Brownwood","bioc_17","SSP370","2041-2060",107.9
"5435",27,"Texas, Brownwood","bioc_18","SSP370","2041-2060",190
"5436",27,"Texas, Brownwood","bioc_19","SSP370","2041-2060",113.3
"5437",27,"Texas, Brownwood","bioc_5","SSP370","2061-2080",39.2600006103516
"5438",27,"Texas, Brownwood","bioc_6","SSP370","2061-2080",3.07999999523163
"5439",27,"Texas, Brownwood","bioc_8","SSP370","2061-2080",26.5899997711182
"5440",27,"Texas, Brownwood","bioc_9","SSP370","2061-2080",11.6299999237061
"5441",27,"Texas, Brownwood","bioc_10","SSP370","2061-2080",31.4899997711182
"5442",27,"Texas, Brownwood","bioc_11","SSP370","2061-2080",11.7100001335144
"5443",27,"Texas, Brownwood","bioc_13","SSP370","2061-2080",93.6
"5444",27,"Texas, Brownwood","bioc_14","SSP370","2061-2080",31.6
"5445",27,"Texas, Brownwood","bioc_16","SSP370","2061-2080",235.9
"5446",27,"Texas, Brownwood","bioc_17","SSP370","2061-2080",107.4
"5447",27,"Texas, Brownwood","bioc_18","SSP370","2061-2080",189.8
"5448",27,"Texas, Brownwood","bioc_19","SSP370","2061-2080",113.4
"5449",27,"Texas, Brownwood","bioc_5","SSP370","2081-2100",40.3599998474121
"5450",27,"Texas, Brownwood","bioc_6","SSP370","2081-2100",4.06999998092651
"5451",27,"Texas, Brownwood","bioc_8","SSP370","2081-2100",28.1899993896484
"5452",27,"Texas, Brownwood","bioc_9","SSP370","2081-2100",12.55
"5453",27,"Texas, Brownwood","bioc_10","SSP370","2081-2100",32.6899991989136
"5454",27,"Texas, Brownwood","bioc_11","SSP370","2081-2100",12.6800001144409
"5455",27,"Texas, Brownwood","bioc_13","SSP370","2081-2100",93.3
"5456",27,"Texas, Brownwood","bioc_14","SSP370","2081-2100",30.8
"5457",27,"Texas, Brownwood","bioc_16","SSP370","2081-2100",235.1
"5458",27,"Texas, Brownwood","bioc_17","SSP370","2081-2100",106.9
"5459",27,"Texas, Brownwood","bioc_18","SSP370","2081-2100",190.5
"5460",27,"Texas, Brownwood","bioc_19","SSP370","2081-2100",112.2
"5461",27,"Texas, Brownwood","bioc_5","SSP585","2021-2040",37.05
"5462",27,"Texas, Brownwood","bioc_6","SSP585","2021-2040",1.24999999403954
"5463",27,"Texas, Brownwood","bioc_8","SSP585","2021-2040",24.3299999237061
"5464",27,"Texas, Brownwood","bioc_9","SSP585","2021-2040",9.9399998664856
"5465",27,"Texas, Brownwood","bioc_10","SSP585","2021-2040",29.3800001144409
"5466",27,"Texas, Brownwood","bioc_11","SSP585","2021-2040",9.97999982833862
"5467",27,"Texas, Brownwood","bioc_13","SSP585","2021-2040",98.2
"5468",27,"Texas, Brownwood","bioc_14","SSP585","2021-2040",31.8
"5469",27,"Texas, Brownwood","bioc_16","SSP585","2021-2040",242.5
"5470",27,"Texas, Brownwood","bioc_17","SSP585","2021-2040",108.4
"5471",27,"Texas, Brownwood","bioc_18","SSP585","2021-2040",192.6
"5472",27,"Texas, Brownwood","bioc_19","SSP585","2021-2040",117.2
"5473",27,"Texas, Brownwood","bioc_5","SSP585","2041-2060",38.3400005340576
"5474",27,"Texas, Brownwood","bioc_6","SSP585","2041-2060",2.32000000476837
"5475",27,"Texas, Brownwood","bioc_8","SSP585","2041-2060",25.5900001525879
"5476",27,"Texas, Brownwood","bioc_9","SSP585","2041-2060",11.0100001335144
"5477",27,"Texas, Brownwood","bioc_10","SSP585","2041-2060",30.6499996185303
"5478",27,"Texas, Brownwood","bioc_11","SSP585","2041-2060",11.0599999427795
"5479",27,"Texas, Brownwood","bioc_13","SSP585","2041-2060",95.8
"5480",27,"Texas, Brownwood","bioc_14","SSP585","2041-2060",30.9
"5481",27,"Texas, Brownwood","bioc_16","SSP585","2041-2060",239.3
"5482",27,"Texas, Brownwood","bioc_17","SSP585","2041-2060",106.9
"5483",27,"Texas, Brownwood","bioc_18","SSP585","2041-2060",187.7
"5484",27,"Texas, Brownwood","bioc_19","SSP585","2041-2060",114
"5485",27,"Texas, Brownwood","bioc_5","SSP585","2061-2080",39.7699996948242
"5486",27,"Texas, Brownwood","bioc_6","SSP585","2061-2080",3.57999994754791
"5487",27,"Texas, Brownwood","bioc_8","SSP585","2061-2080",27.1200000762939
"5488",27,"Texas, Brownwood","bioc_9","SSP585","2061-2080",12.139999961853
"5489",27,"Texas, Brownwood","bioc_10","SSP585","2061-2080",32.0199998855591
"5490",27,"Texas, Brownwood","bioc_11","SSP585","2061-2080",12.25
"5491",27,"Texas, Brownwood","bioc_13","SSP585","2061-2080",95.2
"5492",27,"Texas, Brownwood","bioc_14","SSP585","2061-2080",31.1
"5493",27,"Texas, Brownwood","bioc_16","SSP585","2061-2080",237.5
"5494",27,"Texas, Brownwood","bioc_17","SSP585","2061-2080",107.6
"5495",27,"Texas, Brownwood","bioc_18","SSP585","2061-2080",189.7
"5496",27,"Texas, Brownwood","bioc_19","SSP585","2061-2080",113.8
"5497",27,"Texas, Brownwood","bioc_5","SSP585","2081-2100",41.4599998474121
"5498",27,"Texas, Brownwood","bioc_6","SSP585","2081-2100",4.82999993562698
"5499",27,"Texas, Brownwood","bioc_8","SSP585","2081-2100",29.8300001144409
"5500",27,"Texas, Brownwood","bioc_9","SSP585","2081-2100",13.7299999237061
"5501",27,"Texas, Brownwood","bioc_10","SSP585","2081-2100",33.85
"5502",27,"Texas, Brownwood","bioc_11","SSP585","2081-2100",13.610000038147
"5503",27,"Texas, Brownwood","bioc_13","SSP585","2081-2100",89.5
"5504",27,"Texas, Brownwood","bioc_14","SSP585","2081-2100",30.1
"5505",27,"Texas, Brownwood","bioc_16","SSP585","2081-2100",227.3
"5506",27,"Texas, Brownwood","bioc_17","SSP585","2081-2100",103.9
"5507",27,"Texas, Brownwood","bioc_18","SSP585","2081-2100",188.8
"5508",27,"Texas, Brownwood","bioc_19","SSP585","2081-2100",110.1
"5509",28,"Costa Rica, Liberia","bioc_5","historic","1970-2000",34.8959999084473
"5510",28,"Costa Rica, Liberia","bioc_6","historic","1970-2000",20.9720001220703
"5511",28,"Costa Rica, Liberia","bioc_8","historic","1970-2000",26.5299987792969
"5512",28,"Costa Rica, Liberia","bioc_9","historic","1970-2000",27.3726654052734
"5513",28,"Costa Rica, Liberia","bioc_10","historic","1970-2000",28.3233337402344
"5514",28,"Costa Rica, Liberia","bioc_11","historic","1970-2000",26.1726665496826
"5515",28,"Costa Rica, Liberia","bioc_13","historic","1970-2000",336
"5516",28,"Costa Rica, Liberia","bioc_14","historic","1970-2000",2
"5517",28,"Costa Rica, Liberia","bioc_16","historic","1970-2000",885
"5518",28,"Costa Rica, Liberia","bioc_17","historic","1970-2000",12
"5519",28,"Costa Rica, Liberia","bioc_18","historic","1970-2000",255
"5520",28,"Costa Rica, Liberia","bioc_19","historic","1970-2000",473
"5521",28,"Costa Rica, Liberia","bioc_5","SSP126","2021-2040",35.9200004577637
"5522",28,"Costa Rica, Liberia","bioc_6","SSP126","2021-2040",22.110000038147
"5523",28,"Costa Rica, Liberia","bioc_8","SSP126","2021-2040",27.6100004196167
"5524",28,"Costa Rica, Liberia","bioc_9","SSP126","2021-2040",28.389999961853
"5525",28,"Costa Rica, Liberia","bioc_10","SSP126","2021-2040",29.4
"5526",28,"Costa Rica, Liberia","bioc_11","SSP126","2021-2040",27.239999961853
"5527",28,"Costa Rica, Liberia","bioc_13","SSP126","2021-2040",357.9
"5528",28,"Costa Rica, Liberia","bioc_14","SSP126","2021-2040",2
"5529",28,"Costa Rica, Liberia","bioc_16","SSP126","2021-2040",892.2
"5530",28,"Costa Rica, Liberia","bioc_17","SSP126","2021-2040",12.1
"5531",28,"Costa Rica, Liberia","bioc_18","SSP126","2021-2040",265.6
"5532",28,"Costa Rica, Liberia","bioc_19","SSP126","2021-2040",515.6
"5533",28,"Costa Rica, Liberia","bioc_5","SSP126","2041-2060",36.2800003051758
"5534",28,"Costa Rica, Liberia","bioc_6","SSP126","2041-2060",22.4299997329712
"5535",28,"Costa Rica, Liberia","bioc_8","SSP126","2041-2060",27.9700000762939
"5536",28,"Costa Rica, Liberia","bioc_9","SSP126","2041-2060",28.7400001525879
"5537",28,"Costa Rica, Liberia","bioc_10","SSP126","2041-2060",29.75
"5538",28,"Costa Rica, Liberia","bioc_11","SSP126","2041-2060",27.55
"5539",28,"Costa Rica, Liberia","bioc_13","SSP126","2041-2060",359.7
"5540",28,"Costa Rica, Liberia","bioc_14","SSP126","2041-2060",2
"5541",28,"Costa Rica, Liberia","bioc_16","SSP126","2041-2060",883.2
"5542",28,"Costa Rica, Liberia","bioc_17","SSP126","2041-2060",12.1
"5543",28,"Costa Rica, Liberia","bioc_18","SSP126","2041-2060",270.2
"5544",28,"Costa Rica, Liberia","bioc_19","SSP126","2041-2060",511.6
"5545",28,"Costa Rica, Liberia","bioc_5","SSP126","2061-2080",36.4799999237061
"5546",28,"Costa Rica, Liberia","bioc_6","SSP126","2061-2080",22.5400001525879
"5547",28,"Costa Rica, Liberia","bioc_8","SSP126","2061-2080",28.1
"5548",28,"Costa Rica, Liberia","bioc_9","SSP126","2061-2080",28.9099998474121
"5549",28,"Costa Rica, Liberia","bioc_10","SSP126","2061-2080",29.9399997711182
"5550",28,"Costa Rica, Liberia","bioc_11","SSP126","2061-2080",27.689999961853
"5551",28,"Costa Rica, Liberia","bioc_13","SSP126","2061-2080",353.6
"5552",28,"Costa Rica, Liberia","bioc_14","SSP126","2061-2080",2
"5553",28,"Costa Rica, Liberia","bioc_16","SSP126","2061-2080",869.1
"5554",28,"Costa Rica, Liberia","bioc_17","SSP126","2061-2080",12
"5555",28,"Costa Rica, Liberia","bioc_18","SSP126","2061-2080",266.6
"5556",28,"Costa Rica, Liberia","bioc_19","SSP126","2061-2080",502.6
"5557",28,"Costa Rica, Liberia","bioc_5","SSP126","2081-2100",36.4600002288818
"5558",28,"Costa Rica, Liberia","bioc_6","SSP126","2081-2100",22.5200000762939
"5559",28,"Costa Rica, Liberia","bioc_8","SSP126","2081-2100",27.9600004196167
"5560",28,"Costa Rica, Liberia","bioc_9","SSP126","2081-2100",28.8600002288818
"5561",28,"Costa Rica, Liberia","bioc_10","SSP126","2081-2100",29.8899997711182
"5562",28,"Costa Rica, Liberia","bioc_11","SSP126","2081-2100",27.65
"5563",28,"Costa Rica, Liberia","bioc_13","SSP126","2081-2100",359.5
"5564",28,"Costa Rica, Liberia","bioc_14","SSP126","2081-2100",2
"5565",28,"Costa Rica, Liberia","bioc_16","SSP126","2081-2100",879.4
"5566",28,"Costa Rica, Liberia","bioc_17","SSP126","2081-2100",12
"5567",28,"Costa Rica, Liberia","bioc_18","SSP126","2081-2100",270
"5568",28,"Costa Rica, Liberia","bioc_19","SSP126","2081-2100",509.6
"5569",28,"Costa Rica, Liberia","bioc_5","SSP245","2021-2040",35.9800003051758
"5570",28,"Costa Rica, Liberia","bioc_6","SSP245","2021-2040",22.1199998855591
"5571",28,"Costa Rica, Liberia","bioc_8","SSP245","2021-2040",27.6300003051758
"5572",28,"Costa Rica, Liberia","bioc_9","SSP245","2021-2040",28.4400001525879
"5573",28,"Costa Rica, Liberia","bioc_10","SSP245","2021-2040",29.439999961853
"5574",28,"Costa Rica, Liberia","bioc_11","SSP245","2021-2040",27.2799999237061
"5575",28,"Costa Rica, Liberia","bioc_13","SSP245","2021-2040",354.5
"5576",28,"Costa Rica, Liberia","bioc_14","SSP245","2021-2040",2
"5577",28,"Costa Rica, Liberia","bioc_16","SSP245","2021-2040",882.4
"5578",28,"Costa Rica, Liberia","bioc_17","SSP245","2021-2040",12
"5579",28,"Costa Rica, Liberia","bioc_18","SSP245","2021-2040",273.3
"5580",28,"Costa Rica, Liberia","bioc_19","SSP245","2021-2040",506
"5581",28,"Costa Rica, Liberia","bioc_5","SSP245","2041-2060",36.5900001525879
"5582",28,"Costa Rica, Liberia","bioc_6","SSP245","2041-2060",22.7000001907349
"5583",28,"Costa Rica, Liberia","bioc_8","SSP245","2041-2060",28.3199996948242
"5584",28,"Costa Rica, Liberia","bioc_9","SSP245","2041-2060",29.0500001907349
"5585",28,"Costa Rica, Liberia","bioc_10","SSP245","2041-2060",30.0500001907349
"5586",28,"Costa Rica, Liberia","bioc_11","SSP245","2041-2060",27.8799997329712
"5587",28,"Costa Rica, Liberia","bioc_13","SSP245","2041-2060",359.2
"5588",28,"Costa Rica, Liberia","bioc_14","SSP245","2041-2060",2
"5589",28,"Costa Rica, Liberia","bioc_16","SSP245","2041-2060",870.3
"5590",28,"Costa Rica, Liberia","bioc_17","SSP245","2041-2060",12
"5591",28,"Costa Rica, Liberia","bioc_18","SSP245","2041-2060",263.3
"5592",28,"Costa Rica, Liberia","bioc_19","SSP245","2041-2060",508.1
"5593",28,"Costa Rica, Liberia","bioc_5","SSP245","2061-2080",37.0599994659424
"5594",28,"Costa Rica, Liberia","bioc_6","SSP245","2061-2080",23.1300003051758
"5595",28,"Costa Rica, Liberia","bioc_8","SSP245","2061-2080",28.7599998474121
"5596",28,"Costa Rica, Liberia","bioc_9","SSP245","2061-2080",29.5300001144409
"5597",28,"Costa Rica, Liberia","bioc_10","SSP245","2061-2080",30.539999961853
"5598",28,"Costa Rica, Liberia","bioc_11","SSP245","2061-2080",28.3799999237061
"5599",28,"Costa Rica, Liberia","bioc_13","SSP245","2061-2080",360.9
"5600",28,"Costa Rica, Liberia","bioc_14","SSP245","2061-2080",2
"5601",28,"Costa Rica, Liberia","bioc_16","SSP245","2061-2080",859.4
"5602",28,"Costa Rica, Liberia","bioc_17","SSP245","2061-2080",12
"5603",28,"Costa Rica, Liberia","bioc_18","SSP245","2061-2080",261.3
"5604",28,"Costa Rica, Liberia","bioc_19","SSP245","2061-2080",483.9
"5605",28,"Costa Rica, Liberia","bioc_5","SSP245","2081-2100",37.3699996948242
"5606",28,"Costa Rica, Liberia","bioc_6","SSP245","2081-2100",23.3900001525879
"5607",28,"Costa Rica, Liberia","bioc_8","SSP245","2081-2100",29.0099998474121
"5608",28,"Costa Rica, Liberia","bioc_9","SSP245","2081-2100",29.7599998474121
"5609",28,"Costa Rica, Liberia","bioc_10","SSP245","2081-2100",30.85
"5610",28,"Costa Rica, Liberia","bioc_11","SSP245","2081-2100",28.6799997329712
"5611",28,"Costa Rica, Liberia","bioc_13","SSP245","2081-2100",365.3
"5612",28,"Costa Rica, Liberia","bioc_14","SSP245","2081-2100",2
"5613",28,"Costa Rica, Liberia","bioc_16","SSP245","2081-2100",864.8
"5614",28,"Costa Rica, Liberia","bioc_17","SSP245","2081-2100",11.9
"5615",28,"Costa Rica, Liberia","bioc_18","SSP245","2081-2100",255.5
"5616",28,"Costa Rica, Liberia","bioc_19","SSP245","2081-2100",512.7
"5617",28,"Costa Rica, Liberia","bioc_5","SSP370","2021-2040",35.9799999237061
"5618",28,"Costa Rica, Liberia","bioc_6","SSP370","2021-2040",22.1200000762939
"5619",28,"Costa Rica, Liberia","bioc_8","SSP370","2021-2040",27.7000001907349
"5620",28,"Costa Rica, Liberia","bioc_9","SSP370","2021-2040",28.439999961853
"5621",28,"Costa Rica, Liberia","bioc_10","SSP370","2021-2040",29.4799999237061
"5622",28,"Costa Rica, Liberia","bioc_11","SSP370","2021-2040",27.3
"5623",28,"Costa Rica, Liberia","bioc_13","SSP370","2021-2040",350.5
"5624",28,"Costa Rica, Liberia","bioc_14","SSP370","2021-2040",2
"5625",28,"Costa Rica, Liberia","bioc_16","SSP370","2021-2040",872.4
"5626",28,"Costa Rica, Liberia","bioc_17","SSP370","2021-2040",12
"5627",28,"Costa Rica, Liberia","bioc_18","SSP370","2021-2040",266.7
"5628",28,"Costa Rica, Liberia","bioc_19","SSP370","2021-2040",495.6
"5629",28,"Costa Rica, Liberia","bioc_5","SSP370","2041-2060",36.6900005340576
"5630",28,"Costa Rica, Liberia","bioc_6","SSP370","2041-2060",22.8300001144409
"5631",28,"Costa Rica, Liberia","bioc_8","SSP370","2041-2060",28.4300001144409
"5632",28,"Costa Rica, Liberia","bioc_9","SSP370","2041-2060",29.2000003814697
"5633",28,"Costa Rica, Liberia","bioc_10","SSP370","2041-2060",30.1900001525879
"5634",28,"Costa Rica, Liberia","bioc_11","SSP370","2041-2060",28.0900001525879
"5635",28,"Costa Rica, Liberia","bioc_13","SSP370","2041-2060",351.6
"5636",28,"Costa Rica, Liberia","bioc_14","SSP370","2041-2060",2
"5637",28,"Costa Rica, Liberia","bioc_16","SSP370","2041-2060",840.3
"5638",28,"Costa Rica, Liberia","bioc_17","SSP370","2041-2060",11.9
"5639",28,"Costa Rica, Liberia","bioc_18","SSP370","2041-2060",259.2
"5640",28,"Costa Rica, Liberia","bioc_19","SSP370","2041-2060",470.9
"5641",28,"Costa Rica, Liberia","bioc_5","SSP370","2061-2080",37.6299999237061
"5642",28,"Costa Rica, Liberia","bioc_6","SSP370","2061-2080",23.6300003051758
"5643",28,"Costa Rica, Liberia","bioc_8","SSP370","2061-2080",29.3799999237061
"5644",28,"Costa Rica, Liberia","bioc_9","SSP370","2061-2080",30.0299999237061
"5645",28,"Costa Rica, Liberia","bioc_10","SSP370","2061-2080",31.1099998474121
"5646",28,"Costa Rica, Liberia","bioc_11","SSP370","2061-2080",29.0200002670288
"5647",28,"Costa Rica, Liberia","bioc_13","SSP370","2061-2080",341.4
"5648",28,"Costa Rica, Liberia","bioc_14","SSP370","2061-2080",2
"5649",28,"Costa Rica, Liberia","bioc_16","SSP370","2061-2080",797.8
"5650",28,"Costa Rica, Liberia","bioc_17","SSP370","2061-2080",11.8
"5651",28,"Costa Rica, Liberia","bioc_18","SSP370","2061-2080",244
"5652",28,"Costa Rica, Liberia","bioc_19","SSP370","2061-2080",463.2
"5653",28,"Costa Rica, Liberia","bioc_5","SSP370","2081-2100",38.5700000762939
"5654",28,"Costa Rica, Liberia","bioc_6","SSP370","2081-2100",24.55
"5655",28,"Costa Rica, Liberia","bioc_8","SSP370","2081-2100",30.3700002670288
"5656",28,"Costa Rica, Liberia","bioc_9","SSP370","2081-2100",30.9999998092651
"5657",28,"Costa Rica, Liberia","bioc_10","SSP370","2081-2100",32.0600002288818
"5658",28,"Costa Rica, Liberia","bioc_11","SSP370","2081-2100",30
"5659",28,"Costa Rica, Liberia","bioc_13","SSP370","2081-2100",329.7
"5660",28,"Costa Rica, Liberia","bioc_14","SSP370","2081-2100",2
"5661",28,"Costa Rica, Liberia","bioc_16","SSP370","2081-2100",752.8
"5662",28,"Costa Rica, Liberia","bioc_17","SSP370","2081-2100",11.8
"5663",28,"Costa Rica, Liberia","bioc_18","SSP370","2081-2100",238.9
"5664",28,"Costa Rica, Liberia","bioc_19","SSP370","2081-2100",459.5
"5665",28,"Costa Rica, Liberia","bioc_5","SSP585","2021-2040",36.0699996948242
"5666",28,"Costa Rica, Liberia","bioc_6","SSP585","2021-2040",22.2
"5667",28,"Costa Rica, Liberia","bioc_8","SSP585","2021-2040",27.760000038147
"5668",28,"Costa Rica, Liberia","bioc_9","SSP585","2021-2040",28.5200000762939
"5669",28,"Costa Rica, Liberia","bioc_10","SSP585","2021-2040",29.539999961853
"5670",28,"Costa Rica, Liberia","bioc_11","SSP585","2021-2040",27.3799997329712
"5671",28,"Costa Rica, Liberia","bioc_13","SSP585","2021-2040",356.2
"5672",28,"Costa Rica, Liberia","bioc_14","SSP585","2021-2040",2
"5673",28,"Costa Rica, Liberia","bioc_16","SSP585","2021-2040",874.4
"5674",28,"Costa Rica, Liberia","bioc_17","SSP585","2021-2040",11.9
"5675",28,"Costa Rica, Liberia","bioc_18","SSP585","2021-2040",266.7
"5676",28,"Costa Rica, Liberia","bioc_19","SSP585","2021-2040",505.5
"5677",28,"Costa Rica, Liberia","bioc_5","SSP585","2041-2060",36.9600002288818
"5678",28,"Costa Rica, Liberia","bioc_6","SSP585","2041-2060",23.060000038147
"5679",28,"Costa Rica, Liberia","bioc_8","SSP585","2041-2060",28.6699996948242
"5680",28,"Costa Rica, Liberia","bioc_9","SSP585","2041-2060",29.3999996185303
"5681",28,"Costa Rica, Liberia","bioc_10","SSP585","2041-2060",30.4499998092651
"5682",28,"Costa Rica, Liberia","bioc_11","SSP585","2041-2060",28.3499996185303
"5683",28,"Costa Rica, Liberia","bioc_13","SSP585","2041-2060",348.9
"5684",28,"Costa Rica, Liberia","bioc_14","SSP585","2041-2060",2
"5685",28,"Costa Rica, Liberia","bioc_16","SSP585","2041-2060",834
"5686",28,"Costa Rica, Liberia","bioc_17","SSP585","2041-2060",12
"5687",28,"Costa Rica, Liberia","bioc_18","SSP585","2041-2060",248.3
"5688",28,"Costa Rica, Liberia","bioc_19","SSP585","2041-2060",473.3
"5689",28,"Costa Rica, Liberia","bioc_5","SSP585","2061-2080",38.0999996185303
